id_jogador,epoca,dias_parado_max,carga_lesao_historica,num_lesoes,posicao,nacionalidade,idade_atual,risco_lesao,dias_descanso_media,jogos_fase_grupos,altitude_media,idade_x_jogos,idade_x_altitude,descanso_relativo,risco_biomecanico
476,21/22,8,8,1,Goalkeeper,Italy,29.0,0,,,,,,,1.0
476,22/23,4,8,2,Goalkeeper,Italy,30.0,0,,,,,,,1.0
476,23/24,89,89,1,Goalkeeper,Italy,31.0,1,,,,,,,1.0
477,17/18,5,5,1,Right-Back,Albania,23.0,0,,,,,,,4.0
477,19/20,26,32,2,Right-Back,Albania,25.0,1,,,,,,,4.0
477,20/21,17,45,3,Right-Back,Albania,26.0,1,,,,,,,4.0
477,21/22,7,12,2,Right-Back,Albania,27.5,0,,,,,,,4.0
477,22/23,8,12,2,Right-Back,Albania,28.0,0,,,,,,,4.0
477,23/24,6,15,3,Right-Back,Albania,29.0,0,,,,,,,4.0
478,14/15,43,43,1,Centre-Back,"France,Martinique",21.0,1,,,,,,,3.0
478,17/18,15,15,1,Centre-Back,"France,Martinique",24.0,1,,,,,,,3.0
478,20/21,366,468,3,Centre-Back,"France,Martinique",27.0,1,,,,,,,3.0
478,22/23,18,18,1,Centre-Back,"France,Martinique",29.0,1,,,,,,,3.0
478,23/24,24,32,2,Centre-Back,"France,Martinique",30.0,1,,,,,,,3.0
479,21/22,18,29,2,Centre-Back,"Serbia,Switzerland",26.0,1,,,,,,,3.0
479,22/23,12,42,5,Centre-Back,"Serbia,Switzerland",26.6,0,,,,,,,3.0
479,23/24,64,113,6,Centre-Back,"Serbia,Switzerland",27.666666666666668,1,,,,,,,3.0
480,16/17,5,5,1,Right-Back,"Germany,Ghana",19.0,0,,,,,,,4.0
480,17/18,17,33,3,Right-Back,"Germany,Ghana",20.0,1,,,,,,,4.0
480,19/20,25,59,3,Right-Back,"Germany,Ghana",22.0,1,,,,,,,4.0
480,20/21,68,82,2,Right-Back,"Germany,Ghana",23.0,1,,,,,,,4.0
480,21/22,22,33,3,Right-Back,"Germany,Ghana",24.333333333333332,1,,,,,,,4.0
480,23/24,21,21,1,Right-Back,"Germany,Ghana",26.0,1,,,,,,,4.0
481,18/19,281,294,2,Central Midfield,"England,Guyana",23.0,1,,,,,,,5.0
481,20/21,45,45,1,Central Midfield,"England,Guyana",24.0,1,,,,,,,5.0
481,21/22,18,30,2,Central Midfield,"England,Guyana",25.0,1,,,,,,,5.0
481,22/23,63,114,5,Central Midfield,"England,Guyana",25.8,1,,,,,,,5.0
481,23/24,32,58,2,Central Midfield,"England,Guyana",27.0,1,,,,,,,5.0
482,17/18,78,78,1,Goalkeeper,Wales,24.0,1,,,,,,,1.0
482,18/19,5,5,1,Goalkeeper,Wales,25.0,0,,,,,,,1.0
482,21/22,47,47,1,Goalkeeper,Wales,28.0,1,,,,,,,1.0
483,13/14,87,87,1,Centre-Forward,"Bosnia-Herzegovina,Switzerland",19.0,1,,,,,,,6.0
483,14/15,235,235,1,Centre-Forward,"Bosnia-Herzegovina,Switzerland",20.0,1,,,,,,,6.0
483,15/16,4,4,1,Centre-Forward,"Bosnia-Herzegovina,Switzerland",20.0,0,,,,,,,6.0
483,16/17,24,29,2,Centre-Forward,"Bosnia-Herzegovina,Switzerland",22.0,1,,,,,,,6.0
483,18/19,296,296,1,Centre-Forward,"Bosnia-Herzegovina,Switzerland",24.0,1,,,,,,,6.0
483,20/21,26,26,1,Centre-Forward,"Bosnia-Herzegovina,Switzerland",26.0,1,,,,,,,6.0
483,21/22,29,44,2,Centre-Forward,"Bosnia-Herzegovina,Switzerland",26.5,1,,,,,,,6.0
483,22/23,17,17,1,Centre-Forward,"Bosnia-Herzegovina,Switzerland",27.0,1,,,,,,,6.0
483,23/24,6,6,1,Centre-Forward,"Bosnia-Herzegovina,Switzerland",29.0,0,,,,,,,6.0
484,14/15,19,19,1,Centre-Back,DR Congo,19.0,1,,,,,,,3.0
484,15/16,47,47,1,Centre-Back,DR Congo,21.0,1,,,,,,,3.0
484,18/19,62,73,2,Centre-Back,DR Congo,23.0,1,,,,,,,3.0
484,20/21,6,15,3,Centre-Back,DR Congo,26.0,0,,,,,,,3.0
484,21/22,6,6,1,Centre-Back,DR Congo,26.0,0,,,,,,,3.0
484,23/24,14,14,1,Centre-Back,DR Congo,29.0,0,,,,,,,3.0
485,17/18,43,65,2,Attacking Midfield,"Brazil,Belgium",22.0,1,,,,,,,3.0
485,20/21,11,14,2,Attacking Midfield,"Brazil,Belgium",24.0,0,,,,,,,3.0
485,22/23,30,30,1,Attacking Midfield,"Brazil,Belgium",27.0,1,,,,,,,3.0
486,15/16,55,104,3,Left Winger,"England,Ireland",19.0,1,,,,,,,6.0
486,17/18,76,76,1,Left Winger,"England,Ireland",21.0,1,,,,,,,6.0
486,18/19,84,89,2,Left Winger,"England,Ireland",23.0,1,,,,,,,6.0
486,19/20,29,29,1,Left Winger,"England,Ireland",23.0,1,,,,,,,6.0
486,20/21,80,82,2,Left Winger,"England,Ireland",24.5,1,,,,,,,6.0
486,23/24,30,67,3,Left Winger,"England,Ireland",27.666666666666668,1,,,,,,,6.0
487,18/19,100,100,1,Centre-Forward,"France,Poland",24.0,1,,,,,,,6.0
488,17/18,15,15,1,Right-Back,"France,Spain",24.0,1,,,,,,,4.0
488,18/19,19,26,3,Right-Back,"France,Spain",25.0,1,,,,,,,4.0
488,20/21,11,11,1,Right-Back,"France,Spain",27.0,0,,,,,,,4.0
488,21/22,16,24,2,Right-Back,"France,Spain",28.0,1,,,,,,,4.0
488,22/23,44,65,3,Right-Back,"France,Spain",29.0,1,,,,,,,4.0
488,23/24,5,9,2,Right-Back,"France,Spain",30.0,0,,,,,,,4.0
489,20/21,23,59,4,Left-Back,Ukraine,23.0,1,,,,,,,4.0
489,21/22,31,68,3,Left-Back,Ukraine,24.333333333333332,1,,,,,,,4.0
489,22/23,104,164,4,Left-Back,Ukraine,25.5,1,,,,,,,4.0
489,23/24,34,54,2,Left-Back,Ukraine,27.0,1,,,,,,,4.0
490,16/17,10,10,1,Central Midfield,Slovakia,21.0,0,,,,,,,5.0
490,17/18,33,33,1,Central Midfield,Slovakia,22.0,1,,,,,,,5.0
490,18/19,25,25,1,Central Midfield,Slovakia,22.0,1,,,,,,,5.0
490,19/20,63,72,2,Central Midfield,Slovakia,23.5,1,,,,,,,5.0
490,20/21,29,39,2,Central Midfield,Slovakia,24.5,1,,,,,,,5.0
490,21/22,9,24,3,Central Midfield,Slovakia,25.666666666666668,0,,,,,,,5.0
490,22/23,5,5,1,Central Midfield,Slovakia,27.0,0,,,,,,,5.0
490,23/24,62,89,3,Central Midfield,Slovakia,27.333333333333332,1,,,,,,,5.0
491,20/21,26,33,2,Centre-Back,Slovakia,25.0,1,,,,,,,3.0
491,21/22,36,36,1,Centre-Back,Slovakia,26.0,1,,,,,,,3.0
491,22/23,43,96,3,Centre-Back,Slovakia,27.0,1,,,,,,,3.0
491,23/24,84,84,1,Centre-Back,Slovakia,28.0,1,,,,,,,3.0
492,15/16,92,118,2,Right Winger,"Spain,Mali",19.0,1,,,,,,,6.0
492,18/19,22,25,2,Right Winger,"Spain,Mali",21.5,1,,,,,,,6.0
492,19/20,12,35,5,Right Winger,"Spain,Mali",23.0,0,,,,,,,6.0
492,20/21,6,9,2,Right Winger,"Spain,Mali",24.0,0,,,,,,,6.0
492,22/23,25,25,1,Right Winger,"Spain,Mali",26.0,1,,,,,,,6.0
492,23/24,82,144,2,Right Winger,"Spain,Mali",27.0,1,,,,,,,6.0
493,12/13,14,19,2,Central Midfield,"Senegal,France",20.0,0,,,,,,,5.0
493,13/14,43,80,2,Central Midfield,"Senegal,France",21.0,1,,,,,,,5.0
493,17/18,146,146,1,Central Midfield,"Senegal,France",25.0,1,,,,,,,5.0
493,22/23,67,88,2,Central Midfield,"Senegal,France",30.0,1,,,,,,,5.0
493,23/24,134,134,1,Central Midfield,"Senegal,France",31.0,1,,,,,,,5.0
494,22/23,199,199,1,Goalkeeper,France,28.0,1,,,,,,,1.0
495,19/20,31,59,3,Attacking Midfield,"France,Guadeloupe",23.666666666666668,1,,,,,,,3.0
495,20/21,26,51,3,Attacking Midfield,"France,Guadeloupe",25.0,1,,,,,,,3.0
495,21/22,33,102,5,Attacking Midfield,"France,Guadeloupe",25.6,1,,,,,,,3.0
495,22/23,4,4,1,Attacking Midfield,"France,Guadeloupe",26.0,0,,,,,,,3.0
496,15/16,161,161,1,Central Midfield,Croatia,20.0,1,,,,,,,5.0
496,20/21,68,68,1,Central Midfield,Croatia,25.0,1,,,,,,,5.0
496,21/22,13,13,1,Central Midfield,Croatia,26.0,0,,,,,,,5.0
496,22/23,20,36,2,Central Midfield,Croatia,27.0,1,,,,,,,5.0
497,16/17,44,102,4,Centre-Forward,Mexico,25.0,1,,,,,,,6.0
497,17/18,15,15,1,Centre-Forward,Mexico,26.0,1,,,,,,,6.0
497,18/19,7,7,1,Centre-Forward,Mexico,27.0,0,,,,,,,6.0
497,20/21,149,229,2,Centre-Forward,Mexico,29.0,1,,,,,,,6.0
497,22/23,46,72,2,Centre-Forward,Mexico,31.0,1,,,,,,,6.0
497,23/24,44,44,1,Centre-Forward,Mexico,32.0,1,,,,,,,6.0
498,22/23,34,82,6,Second Striker,"Argentina,Italy",28.0,1,,,,,,,6.0
498,23/24,27,101,6,Second Striker,"Argentina,Italy",29.5,1,,,,,,,6.0
499,20/21,12,17,2,Left-Back,Ukraine,25.5,0,,,,,,,4.0
499,22/23,20,33,2,Left-Back,Ukraine,26.5,1,,,,,,,4.0
499,23/24,58,58,1,Left-Back,Ukraine,28.0,1,,,,,,,4.0
500,17/18,13,18,2,Right-Back,"Netherlands,Mozambique",21.0,0,,,,,,,4.0
500,18/19,23,65,3,Right-Back,"Netherlands,Mozambique",22.666666666666668,1,,,,,,,4.0
500,19/20,17,17,1,Right-Back,"Netherlands,Mozambique",23.0,1,,,,,,,4.0
500,20/21,63,111,3,Right-Back,"Netherlands,Mozambique",24.666666666666668,1,,,,,,,4.0
500,21/22,59,86,2,Right-Back,"Netherlands,Mozambique",25.5,1,,,,,,,4.0
500,22/23,31,31,1,Right-Back,"Netherlands,Mozambique",26.0,1,,,,,,,4.0
500,23/24,56,67,2,Right-Back,"Netherlands,Mozambique",27.5,1,,,,,,,4.0
501,13/14,9,18,3,Central Midfield,England,18.0,0,,,,,,,5.0
501,15/16,237,237,1,Central Midfield,England,19.0,1,,,,,,,5.0
501,17/18,89,89,1,Central Midfield,England,21.0,1,,,,,,,5.0
501,18/19,24,50,3,Central Midfield,England,23.0,1,,,,,,,5.0
501,19/20,34,47,2,Central Midfield,England,24.0,1,,,,,,,5.0
502,13/14,5,5,1,Attacking Midfield,Ukraine,20.0,0,,,,,,,3.0
502,16/17,246,246,1,Attacking Midfield,Ukraine,22.0,1,,,,,,,3.0
502,20/21,15,23,3,Attacking Midfield,Ukraine,27.0,1,,,,,,,3.0
502,21/22,38,77,5,Attacking Midfield,Ukraine,28.0,1,,,,,,,3.0
502,23/24,50,50,1,Attacking Midfield,Ukraine,30.0,1,,,,,,,3.0
503,13/14,25,25,1,Left-Back,Spain,21.0,1,,,,,,,4.0
503,17/18,51,51,1,Left-Back,Spain,24.0,1,,,,,,,4.0
503,18/19,17,17,1,Left-Back,Spain,25.0,1,,,,,,,4.0
503,19/20,71,154,3,Left-Back,Spain,26.333333333333332,1,,,,,,,4.0
503,20/21,195,195,1,Left-Back,Spain,27.0,1,,,,,,,4.0
503,21/22,183,183,1,Left-Back,Spain,29.0,1,,,,,,,4.0
504,17/18,72,72,1,Goalkeeper,England,21.0,1,,,,,,,1.0
504,20/21,67,67,1,Goalkeeper,England,24.0,1,,,,,,,1.0
504,23/24,62,62,1,Goalkeeper,England,27.0,1,,,,,,,1.0
505,17/18,5,5,1,Right Winger,England,22.0,0,,,,,,,6.0
505,18/19,16,16,1,Right Winger,England,24.0,1,,,,,,,6.0
505,19/20,48,65,4,Right Winger,England,24.25,1,,,,,,,6.0
505,20/21,147,174,3,Right Winger,England,25.666666666666668,1,,,,,,,6.0
505,21/22,14,14,1,Right Winger,England,26.0,0,,,,,,,6.0
505,22/23,32,32,1,Right Winger,England,28.0,1,,,,,,,6.0
506,15/16,47,47,1,Centre-Back,Spain,22.0,1,,,,,,,3.0
506,17/18,29,29,1,Centre-Back,Spain,23.0,1,,,,,,,3.0
506,20/21,172,198,2,Centre-Back,Spain,26.5,1,,,,,,,3.0
506,22/23,57,82,3,Centre-Back,Spain,28.333333333333332,1,,,,,,,3.0
506,23/24,15,30,2,Centre-Back,Spain,29.0,1,,,,,,,3.0
507,16/17,9,9,1,Left Winger,"Venezuela,Spain",23.0,0,,,,,,,6.0
507,18/19,9,9,1,Left Winger,"Venezuela,Spain",25.0,0,,,,,,,6.0
507,22/23,31,31,1,Left Winger,"Venezuela,Spain",29.0,1,,,,,,,6.0
508,21/22,7,7,1,Left-Back,Tunisia,28.0,0,,,,,,,4.0
508,22/23,34,34,1,Left-Back,Tunisia,28.0,1,,,,,,,4.0
508,23/24,24,24,1,Left-Back,Tunisia,29.0,1,,,,,,,4.0
509,19/20,24,24,1,Centre-Back,Mali,22.0,1,,,,,,,3.0
509,21/22,17,17,1,Centre-Back,Mali,24.0,1,,,,,,,3.0
509,22/23,17,17,1,Centre-Back,Mali,25.0,1,,,,,,,3.0
509,23/24,26,40,2,Centre-Back,Mali,26.0,1,,,,,,,3.0
510,17/18,46,46,1,Central Midfield,"Switzerland,Senegal",20.0,1,,,,,,,5.0
510,18/19,12,28,3,Central Midfield,"Switzerland,Senegal",21.0,0,,,,,,,5.0
510,19/20,50,65,2,Central Midfield,"Switzerland,Senegal",22.0,1,,,,,,,5.0
510,20/21,15,15,1,Central Midfield,"Switzerland,Senegal",24.0,1,,,,,,,5.0
510,21/22,11,16,2,Central Midfield,"Switzerland,Senegal",24.0,0,,,,,,,5.0
510,22/23,3,3,1,Central Midfield,"Switzerland,Senegal",25.0,0,,,,,,,5.0
510,23/24,82,87,2,Central Midfield,"Switzerland,Senegal",26.5,1,,,,,,,5.0
511,18/19,24,24,1,Central Midfield,France,26.0,1,,,,,,,5.0
511,21/22,51,51,1,Central Midfield,France,29.0,1,,,,,,,5.0
511,22/23,112,172,2,Central Midfield,France,30.0,1,,,,,,,5.0
512,18/19,62,93,4,Centre-Back,England,23.25,1,,,,,,,3.0
512,19/20,21,34,3,Centre-Back,England,24.666666666666668,1,,,,,,,3.0
512,20/21,17,17,1,Centre-Back,England,25.0,1,,,,,,,3.0
512,21/22,50,113,3,Centre-Back,England,26.0,1,,,,,,,3.0
512,22/23,17,30,2,Centre-Back,England,27.0,1,,,,,,,3.0
512,23/24,39,39,1,Centre-Back,England,28.0,1,,,,,,,3.0
513,16/17,8,8,1,Goalkeeper,Spain,21.0,0,,,,,,,1.0
513,18/19,31,31,1,Goalkeeper,Spain,23.0,1,,,,,,,1.0
514,13/14,6,6,1,Right Winger,Spain,20.0,0,,,,,,,6.0
514,14/15,10,10,1,Right Winger,Spain,21.0,0,,,,,,,6.0
514,15/16,46,109,3,Right Winger,Spain,21.333333333333332,1,,,,,,,6.0
514,16/17,37,56,2,Right Winger,Spain,23.0,1,,,,,,,6.0
514,19/20,32,63,4,Right Winger,Spain,25.5,1,,,,,,,6.0
514,22/23,15,25,2,Right Winger,Spain,29.0,1,,,,,,,6.0
514,23/24,20,32,2,Right Winger,Spain,30.0,1,,,,,,,6.0
515,17/18,15,26,2,Defensive Midfield,Spain,22.0,1,,,,,,,4.0
515,18/19,92,167,4,Defensive Midfield,Spain,24.0,1,,,,,,,4.0
515,19/20,77,140,4,Defensive Midfield,Spain,25.0,1,,,,,,,4.0
515,20/21,18,29,2,Defensive Midfield,Spain,26.0,1,,,,,,,4.0
515,22/23,18,18,1,Defensive Midfield,Spain,28.0,1,,,,,,,4.0
516,13/14,185,185,1,Central Midfield,France,26.0,1,,,,,,,5.0
516,21/22,21,21,1,Central Midfield,France,34.0,1,,,,,,,5.0
517,15/16,51,73,2,Left-Back,Netherlands,19.5,1,,,,,,,4.0
517,16/17,166,199,4,Left-Back,Netherlands,21.0,1,,,,,,,4.0
517,17/18,372,436,2,Left-Back,Netherlands,21.0,1,,,,,,,4.0
517,19/20,54,60,2,Left-Back,Netherlands,23.0,1,,,,,,,4.0
517,20/21,60,89,3,Left-Back,Netherlands,25.0,1,,,,,,,4.0
517,21/22,29,29,1,Left-Back,Netherlands,26.0,1,,,,,,,4.0
517,23/24,18,18,1,Left-Back,Netherlands,27.0,1,,,,,,,4.0
518,17/18,5,5,1,Centre-Back,Germany,21.0,0,,,,,,,3.0
518,18/19,15,30,2,Centre-Back,Germany,22.0,1,,,,,,,3.0
518,19/20,5,5,1,Centre-Back,Germany,23.0,0,,,,,,,3.0
518,20/21,64,104,2,Centre-Back,Germany,24.0,1,,,,,,,3.0
518,21/22,26,52,3,Centre-Back,Germany,24.666666666666668,1,,,,,,,3.0
518,22/23,91,137,2,Centre-Back,Germany,26.0,1,,,,,,,3.0
518,23/24,41,49,2,Centre-Back,Germany,27.0,1,,,,,,,3.0
519,15/16,27,42,2,Right-Back,"Portugal,Cape Verde",21.0,1,,,,,,,4.0
519,17/18,18,33,2,Right-Back,"Portugal,Cape Verde",23.5,1,,,,,,,4.0
519,19/20,311,311,1,Right-Back,"Portugal,Cape Verde",26.0,1,,,,,,,4.0
519,21/22,23,23,1,Right-Back,"Portugal,Cape Verde",27.0,1,,,,,,,4.0
519,22/23,185,185,1,Right-Back,"Portugal,Cape Verde",28.0,1,,,,,,,4.0
520,14/15,15,15,1,Attacking Midfield,"France,Croatia",21.0,1,,,,,,,3.0
520,15/16,12,12,1,Attacking Midfield,"France,Croatia",21.0,0,,,,,,,3.0
520,16/17,25,25,1,Attacking Midfield,"France,Croatia",22.0,1,,,,,,,3.0
520,17/18,4,4,1,Attacking Midfield,"France,Croatia",24.0,0,,,,,,,3.0
520,19/20,4,4,1,Attacking Midfield,"France,Croatia",25.0,0,,,,,,,3.0
520,21/22,46,46,1,Attacking Midfield,"France,Croatia",28.0,1,,,,,,,3.0
520,22/23,21,21,1,Attacking Midfield,"France,Croatia",28.0,1,,,,,,,3.0
521,20/21,18,39,3,Central Midfield,Italy,25.0,1,,,,,,,5.0
521,21/22,37,65,4,Central Midfield,Italy,25.5,1,,,,,,,5.0
521,22/23,69,77,2,Central Midfield,Italy,26.5,1,,,,,,,5.0
521,23/24,17,32,2,Central Midfield,Italy,27.0,1,,,,,,,5.0
522,16/17,10,10,1,Left Winger,"Cote d'Ivoire,France",19.0,0,,,,,,,6.0
522,18/19,92,92,1,Left Winger,"Cote d'Ivoire,France",21.0,1,,,,,,,6.0
522,19/20,13,13,1,Left Winger,"Cote d'Ivoire,France",23.0,0,,,,,,,6.0
522,20/21,46,97,4,Left Winger,"Cote d'Ivoire,France",23.25,1,,,,,,,6.0
522,21/22,24,53,3,Left Winger,"Cote d'Ivoire,France",24.0,1,,,,,,,6.0
522,22/23,55,55,1,Left Winger,"Cote d'Ivoire,France",25.0,1,,,,,,,6.0
522,23/24,20,20,1,Left Winger,"Cote d'Ivoire,France",26.0,1,,,,,,,6.0
523,17/18,81,81,1,Central Midfield,Slovenia,21.0,1,,,,,,,5.0
523,18/19,23,44,2,Central Midfield,Slovenia,22.5,1,,,,,,,5.0
523,19/20,64,105,4,Central Midfield,Slovenia,23.0,1,,,,,,,5.0
523,21/22,13,21,2,Central Midfield,Slovenia,25.5,0,,,,,,,5.0
523,22/23,68,68,1,Central Midfield,Slovenia,27.0,1,,,,,,,5.0
523,23/24,62,136,4,Central Midfield,Slovenia,27.5,1,,,,,,,5.0
524,18/19,18,18,1,Right-Back,Spain,23.0,1,,,,,,,4.0
524,19/20,31,50,2,Right-Back,Spain,24.0,1,,,,,,,4.0
524,22/23,61,120,2,Right-Back,Spain,27.0,1,,,,,,,4.0
525,16/17,15,15,1,Right-Back,Italy,23.0,1,,,,,,,4.0
525,18/19,18,18,1,Right-Back,Italy,25.0,1,,,,,,,4.0
525,19/20,8,14,2,Right-Back,Italy,26.0,0,,,,,,,4.0
526,16/17,44,44,1,Centre-Forward,"France,Argentina",19.0,1,,,,,,,6.0
526,19/20,6,6,1,Centre-Forward,"France,Argentina",23.0,0,,,,,,,6.0
526,20/21,8,8,1,Centre-Forward,"France,Argentina",24.0,0,,,,,,,6.0
526,21/22,12,19,2,Centre-Forward,"France,Argentina",24.0,0,,,,,,,6.0
527,20/21,34,44,2,Left-Back,Guinea,26.5,1,,,,,,,4.0
527,23/24,68,68,1,Left-Back,Guinea,29.0,1,,,,,,,4.0
528,16/17,12,12,1,Central Midfield,Portugal,22.0,0,5.0,3.0,12.0,66.0,264.0,1.25,5.0
528,17/18,30,42,3,Central Midfield,Portugal,23.333333333333332,1,5.0,3.0,12.0,70.0,280.0,1.25,5.0
528,18/19,84,101,3,Central Midfield,Portugal,24.333333333333332,1,5.0,3.0,12.0,73.0,292.0,1.25,5.0
528,19/20,110,167,4,Central Midfield,Portugal,25.25,1,5.0,3.0,12.0,75.75,303.0,1.25,5.0
528,20/21,20,20,1,Central Midfield,Portugal,26.0,1,5.0,3.0,12.0,78.0,312.0,1.25,5.0
528,21/22,76,76,1,Central Midfield,Portugal,27.0,1,5.0,3.0,12.0,81.0,324.0,1.25,5.0
528,23/24,113,113,1,Central Midfield,Portugal,29.0,1,5.0,3.0,12.0,87.0,348.0,1.25,5.0
529,19/20,6,6,1,Centre-Back,Togo,27.0,0,,,,,,,3.0
529,23/24,7,7,1,Centre-Back,Togo,31.0,0,,,,,,,3.0
530,18/19,32,32,1,Right Winger,Spain,25.0,1,,,,,,,6.0
530,21/22,115,115,1,Right Winger,Spain,28.0,1,,,,,,,6.0
531,14/15,9,15,2,Right-Back,Spain,23.0,0,,,,,,,4.0
531,15/16,18,18,1,Right-Back,Spain,24.0,1,,,,,,,4.0
531,16/17,25,25,1,Right-Back,Spain,25.0,1,,,,,,,4.0
531,18/19,24,24,1,Right-Back,Spain,27.0,1,,,,,,,4.0
531,19/20,47,80,3,Right-Back,Spain,27.333333333333332,1,,,,,,,4.0
531,20/21,81,113,3,Right-Back,Spain,28.666666666666668,1,,,,,,,4.0
531,21/22,7,7,1,Right-Back,Spain,30.0,0,,,,,,,4.0
531,22/23,34,34,1,Right-Back,Spain,31.0,1,,,,,,,4.0
531,23/24,15,15,1,Right-Back,Spain,32.0,1,,,,,,,4.0
532,18/19,7,13,2,Left-Back,Spain,23.0,0,,,,,,,4.0
532,19/20,43,82,3,Left-Back,Spain,24.0,1,,,,,,,4.0
532,20/21,24,29,2,Left-Back,Spain,25.0,1,,,,,,,4.0
532,21/22,33,48,2,Left-Back,Spain,26.0,1,,,,,,,4.0
532,22/23,13,13,1,Left-Back,Spain,27.0,0,,,,,,,4.0
532,23/24,52,113,3,Left-Back,Spain,28.0,1,,,,,,,4.0
533,15/16,57,72,2,Defensive Midfield,Sweden,19.5,1,,,,,,,4.0
534,16/17,14,49,4,Attacking Midfield,France,24.25,0,,,,,,,3.0
534,17/18,18,40,3,Attacking Midfield,France,25.333333333333332,1,,,,,,,3.0
534,18/19,23,41,3,Attacking Midfield,France,26.666666666666668,1,,,,,,,3.0
534,19/20,17,17,1,Attacking Midfield,France,27.0,1,,,,,,,3.0
534,20/21,10,10,1,Attacking Midfield,France,28.0,0,,,,,,,3.0
535,18/19,19,19,1,Right Winger,"Morocco,Spain",23.0,1,,,,,,,6.0
536,15/16,19,19,1,Central Midfield,Austria,18.0,1,,,,,,,5.0
536,16/17,8,8,1,Central Midfield,Austria,19.0,0,,,,,,,5.0
536,17/18,26,39,3,Central Midfield,Austria,20.0,1,,,,,,,5.0
536,19/20,5,5,1,Central Midfield,Austria,22.0,0,,,,,,,5.0
536,20/21,243,243,1,Central Midfield,Austria,23.0,1,,,,,,,5.0
536,21/22,19,57,3,Central Midfield,Austria,24.0,1,,,,,,,5.0
536,22/23,113,136,3,Central Midfield,Austria,25.0,1,,,,,,,5.0
536,23/24,29,29,1,Central Midfield,Austria,26.0,1,,,,,,,5.0
537,17/18,71,122,3,Right-Back,Austria,20.0,1,,,,,,,4.0
537,18/19,8,8,1,Right-Back,Austria,21.0,0,,,,,,,4.0
537,19/20,18,18,1,Right-Back,Austria,22.0,1,,,,,,,4.0
537,20/21,26,54,4,Right-Back,Austria,22.25,1,,,,,,,4.0
537,21/22,8,12,2,Right-Back,Austria,24.0,0,,,,,,,4.0
537,23/24,29,29,1,Right-Back,Austria,26.0,1,,,,,,,4.0
538,16/17,130,130,1,Central Midfield,Austria,19.0,1,,,,,,,5.0
538,17/18,12,12,1,Central Midfield,Austria,19.0,0,,,,,,,5.0
538,19/20,82,82,1,Central Midfield,Austria,21.0,1,,,,,,,5.0
538,20/21,12,12,1,Central Midfield,Austria,22.0,0,,,,,,,5.0
538,21/22,155,177,2,Central Midfield,Austria,23.5,1,,,,,,,5.0
538,22/23,58,58,1,Central Midfield,Austria,25.0,1,,,,,,,5.0
539,16/17,300,300,1,Centre-Back,Sweden,22.0,1,,,,,,,3.0
539,20/21,101,101,1,Centre-Back,Sweden,26.0,1,,,,,,,3.0
539,23/24,84,132,2,Centre-Back,Sweden,29.0,1,,,,,,,3.0
540,17/18,19,30,2,Left Winger,Portugal,20.5,1,5.0,3.0,12.0,61.5,246.0,1.25,6.0
540,18/19,55,81,2,Left Winger,Portugal,21.0,1,5.0,3.0,12.0,63.0,252.0,1.25,6.0
540,19/20,112,112,1,Left Winger,Portugal,22.0,1,5.0,3.0,12.0,66.0,264.0,1.25,6.0
540,22/23,33,38,2,Left Winger,Portugal,25.5,1,5.0,3.0,12.0,76.5,306.0,1.25,6.0
541,17/18,31,31,1,Left Winger,Spain,24.0,1,,,,,,,6.0
541,22/23,1,1,1,Left Winger,Spain,30.0,0,,,,,,,6.0
542,17/18,39,61,2,Centre-Back,Austria,21.0,1,,,,,,,3.0
542,18/19,61,66,2,Centre-Back,Austria,21.5,1,,,,,,,3.0
542,19/20,26,31,2,Centre-Back,Austria,23.0,1,,,,,,,3.0
542,21/22,21,48,3,Centre-Back,Austria,24.666666666666668,1,,,,,,,3.0
542,22/23,27,31,2,Centre-Back,Austria,26.0,1,,,,,,,3.0
542,23/24,72,156,3,Centre-Back,Austria,26.666666666666668,1,,,,,,,3.0
543,15/16,26,40,2,Central Midfield,Poland,20.0,1,,,,,,,5.0
543,17/18,29,29,1,Central Midfield,Poland,22.0,1,,,,,,,5.0
543,18/19,14,14,1,Central Midfield,Poland,23.0,0,,,,,,,5.0
543,19/20,31,35,2,Central Midfield,Poland,24.5,1,,,,,,,5.0
543,20/21,23,23,1,Central Midfield,Poland,25.0,1,,,,,,,5.0
543,21/22,11,16,2,Central Midfield,Poland,26.0,0,,,,,,,5.0
543,22/23,28,28,1,Central Midfield,Poland,27.0,1,,,,,,,5.0
543,23/24,24,59,5,Central Midfield,Poland,28.0,1,,,,,,,5.0
544,17/18,234,309,3,Centre-Back,"Argentina,Italy",23.0,1,,,,,,,3.0
544,18/19,64,64,1,Centre-Back,"Argentina,Italy",24.0,1,,,,,,,3.0
544,20/21,13,13,1,Centre-Back,"Argentina,Italy",27.0,0,,,,,,,3.0
544,21/22,235,254,2,Centre-Back,"Argentina,Italy",27.0,1,,,,,,,3.0
544,22/23,15,15,1,Centre-Back,"Argentina,Italy",28.0,1,,,,,,,3.0
544,23/24,20,20,1,Centre-Back,"Argentina,Italy",30.0,1,,,,,,,3.0
545,15/16,15,15,1,Goalkeeper,Spain,22.0,1,,,,,,,1.0
545,16/17,68,83,2,Goalkeeper,Spain,23.0,1,,,,,,,1.0
545,17/18,25,25,1,Goalkeeper,Spain,24.0,1,,,,,,,1.0
